Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Actual Dates:Start Date,Actual Dates:End Date,Actual Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Postal Code,Recipient Org:Location:0:Geographic Code Type,Recipient Org:Location:0:Geographic Code,Recipient Org:Location:0:Name,Recipient Org:Location:1:Geographic Code Type,Recipient Org:Location:1:Geographic Code,Recipient Org:Location:1:Name,Recipient Org:Location:2:Geographic Code Type,Recipient Org:Location:2:Geographic Code,Recipient Org:Location:2:Name,Funding Org:Identifier,Funding Org:Name,Funding Org:Postal Code,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,Beneficiary Location:0:Name,Beneficiary Location:0:Country Code,Beneficiary Location:0:Geographic Code,Beneficiary Location:0:Geographic Code Type,Beneficiary Location:1:Name,Beneficiary Location:1:Country Code,Beneficiary Location:1:Geographic Code,Beneficiary Location:1:Geographic Code Type,Beneficiary Location:2:Name,Beneficiary Location:2:Country Code,Beneficiary Location:2:Geographic Code,Beneficiary Location:2:Geographic Code Type,Beneficiary Location:3:Name,Beneficiary Location:3:Country Code,Beneficiary Location:3:Geographic Code,Beneficiary Location:3:Geographic Code Type,Beneficiary Location:4:Name,Beneficiary Location:4:Country Code,Beneficiary Location:4:Geographic Code,Beneficiary Location:4:Geographic Code Type,Beneficiary Location:5:Name,Beneficiary Location:5:Country Code,Beneficiary Location:5:Geographic Code,Beneficiary Location:5:Geographic Code Type,Beneficiary Location:6:Name,Beneficiary Location:6:Country Code,Beneficiary Location:6:Geographic Code,Beneficiary Location:6:Geographic Code Type,Beneficiary Location:7:Name,Beneficiary Location:7:Country Code,Beneficiary Location:7:Geographic Code,Beneficiary Location:7:Geographic Code Type,From An Open Call?,The following fields are not in the 360 Giving Standard and are added by GrantNav.,Data Source,Publisher:Name,Recipient Region,Recipient District,Recipient District Geographic Code,Recipient Ward,Recipient Ward Geographic Code,Retrieved for use in GrantNav,License (see note),"Note, this file also contains OS data © Crown copyright and database right 2016, Royal Mail data © Royal Mail copyright and Database right 2016, National Statistics data © Crown copyright and database right 2015 & 2016, see http://grantnav.threesixtygiving.org/datasets/ for more information."
360G-blf-0031021196,Improvements to the Dorothy Parkes Centre,"This project will use the funding to improve facilities at the local community centre and its facilities, in order to deal with increased demand for activities at the centre.",GBP,,7885,,2015-04-15T00:00:00+00:00,,2015-06-01T00:00:00+00:00,2016-06-01T00:00:00+00:00,12,,,,GB-CHC-1093189,The Dorothy Parkes Centre,1093189,4088772,,,E05001277,Smethwick,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Smethwick Ward,E05001277,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031021189,Melody Makers,"The group will use the funding to deliver an after school music club for the benefit of the children. This will encourage them to learn new skills in music, develop their social skills and engage in positive activities.  ",GBP,,6075,,2015-04-15T00:00:00+00:00,,2015-05-07T00:00:00+00:00,2016-05-07T00:00:00+00:00,12,,,,360G-blf-org-Devonshire Junior Academy-School : Academy-01092014-E08000028,Devonshire Junior Academy,,,,,E05001277,Smethwick,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Smethwick Ward,E05001277,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-BirminghamCC-1003136,Rethink Mental Illness Guided Self Help,RETHINK MENTAL ILLNESS GUIDED SELF HELP; Health and wellbeing; Adult Social Care & Health Third Sector Grants - Mental Health,GBP,,149230.41,,2015-04-01T00:00:00+00:00,,2015-04-01T00:00:00+00:00,2016-03-31T00:00:00+00:00,,,,,GB-COH-04396376,Rethink,,4396376,DY4 7UF,,,,,,,,,,GB-LAE-BIR,Birmingham City Council,,,Adult Social Care & Health Third Sector Grants,,,,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://data.birmingham.gov.uk/dataset/bb896f0b-10d7-403d-bad4-cc147349c380/resource/6ff023e2-947a-4eb9-bd67-0cdd2c7163dc/download/ssystemsgovernancetransparencygrants360-giving-bcc-data_2014-17-v2.xlsx,Birmingham City Council,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T10:11:44+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014005708LOTT,Primary Spaces,"Funding under Sport England's Primary Spaces funding programme for a Capital project titled 'Primary Spaces'. This project is a Sport participation and capacity building project, with a focus on younger beneficiaries. This funding has contributed towards a MUGA - MUGA (Informal Recreation)",GBP,,29800,29800,2015-03-27T00:00:00+00:00,,2014-06-02T00:00:00+00:00,2015-05-29T00:00:00+00:00,12,,,,360G-SE-2014005708,Silvertrees Academy,,,DY4 8NH,,,,,,,,,,GB-COH-RC000766,Sport England,,PRIM,Primary Spaces,http://www.sportengland.org/funding,DY4 8NH,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010066,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-nesta-00624000005tNjd,AC00451,Inclusive Technology Prize programme grant to Blindability Grant Ref AC00451,GBP,,2000,2000,2015-03-20T00:00:00+00:00,https://blindabilities.com/,2015-03-20T00:00:00+00:00,2015-04-01T00:00:00+00:00,1,,,,360G-nesta-ORG00624000005tNjd,Blindability,,,B65 0AR,,,,,,,,,,GB-CHC-1144091,Nesta,,,Inclusive Technology Prize,http://www.inclusivetechprize.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nesta.org.uk/documents/1198/360Giving_Data_26022019.xlsx,Nesta,West Midlands,Sandwell District,E08000028,Blackheath Ward,E05001261,2019-07-03T10:14:58+00:00,https://creativecommons.org/licenses/by/4.0/,
360G-BirminghamCC-1002767,Fund Art Tutor,FUND ART TUTOR; Neighbourhoods and communities; Community Chest,GBP,,500,,2015-03-06T00:00:00+00:00,,2015-03-06T00:00:00+00:00,2015-03-31T00:00:00+00:00,,,,,360G-BirminghamCC-perry_beeches_art_group,Perry Beeches Art Group,,,B43 6PG,,,,,,,,,,GB-LAE-BIR,Birmingham City Council,,,Community Chest,,,,,WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://data.birmingham.gov.uk/dataset/bb896f0b-10d7-403d-bad4-cc147349c380/resource/6ff023e2-947a-4eb9-bd67-0cdd2c7163dc/download/ssystemsgovernancetransparencygrants360-giving-bcc-data_2014-17-v2.xlsx,Birmingham City Council,West Midlands,Sandwell District,E08000028,Great Barr with Yew Tree Ward,E05001266,2019-07-03T10:11:44+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-BirminghamCC-1002666,Adult Social Care & Health Third Sector Grants Gateway,Adult Social Care & Health Third Sector Grants GATEWAY; Health and wellbeing; ,GBP,,19235.69,,2014-12-23T00:00:00+00:00,,2014-12-23T00:00:00+00:00,2015-12-23T00:00:00+00:00,,,,,GB-COH-06761385,Trident Reach The People Charity,,6761385,B69 4PA,,,,,,,,,,GB-LAE-BIR,Birmingham City Council,,,Adult Social Care & Health Third Sector Grants,,,,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://data.birmingham.gov.uk/dataset/bb896f0b-10d7-403d-bad4-cc147349c380/resource/6ff023e2-947a-4eb9-bd67-0cdd2c7163dc/download/ssystemsgovernancetransparencygrants360-giving-bcc-data_2014-17-v2.xlsx,Birmingham City Council,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T10:11:44+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-HenrySmithCharity-20142068,Grant to Ideal for All,"towards three years' continuation funding of 'Growing Opportunities', a horticultural therapy and training for disabled and disadvantaged people in a deprived area of Birmingham",GBP,,98700,,2014-12-04T00:00:00+00:00,,,,36,,,,GB-CHC-1070112,Ideal for All,1070112,,B66 1JE,,,,,,,,,,GB-CHC-230102,The Henry Smith Charity ,,,Main Grant,,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.henrysmithcharity.org.uk/wp-content/uploads/2019/03/360-Giving-Format-Grants-data-Jan-2012-Dec-2018-.xlsx,The Henry Smith Charity,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T10:18:29+00:00,https://creativecommons.org/licenses/by/4.0/,
360G-SE-2014011107LOTT,Back to School Dodgeball,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Back to School Dodgeball'. This project lists its main activity as Dodgeball .,GBP,,605,605,2014-11-19T00:00:00+00:00,,2015-01-05T00:00:00+00:00,2016-01-04T00:00:00+00:00,12,,,,GB-COH-08363432,Places for People Leisure LTD,,8363432,B70 7AZ,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,DY10 1PP,GB,,,Wyre Forest,,E14001058,WPC,Wyre Forest,,E07000239,LAD,,,E01032450,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014010755LOTT,Facilities Strategy,Funding under Sport England's Local Delivery Plan funding programme for a Revenue project titled 'Facilities Strategy'. This project lists its main activity as Sport participation and capacity building.,GBP,,10000,5000,2014-10-21T00:00:00+00:00,,2014-08-20T00:00:00+00:00,2015-03-31T00:00:00+00:00,8,,,,360G-SE-2014010755,Sandwell MBC,,,B69 2AJ,,,,,,,,,,GB-COH-RC000766,Sport England,,LOCDEL,Local Delivery Plan,http://www.sportengland.org/funding,B69 2AJ,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010017,LSOA,,,,,,,,,,,,,,,,,No,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014015522LOTT,Sandwell Ladies Recruitment Drive,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Sandwell Ladies Recruitment Drive'. This project lists its main activity as Association Football.,GBP,,2530,2530,2014-10-13T00:00:00+00:00,,2014-10-02T00:00:00+00:00,2015-03-26T00:00:00+00:00,6,,,,360G-SE-2014015522,Sandwell Ladies,,,B71 4FF,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,B69 1UL,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010081,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,West Bromwich Central Ward,E05001283,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-BirminghamCC-1002458,Mental Health Community Support,MENTAL HEALTH COMMUNITY SUPPORT; Health and wellbeing; Adult Social Care & Health Third Sector Grants - Mental Health,GBP,,89369.5,,2014-10-01T00:00:00+00:00,,2014-10-01T00:00:00+00:00,2014-12-31T00:00:00+00:00,,,,,GB-COH-04396376,Rethink,,4396376,DY4 7UF,,,,,,,,,,GB-LAE-BIR,Birmingham City Council,,,Adult Social Care & Health Third Sector Grants,,,,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://data.birmingham.gov.uk/dataset/bb896f0b-10d7-403d-bad4-cc147349c380/resource/6ff023e2-947a-4eb9-bd67-0cdd2c7163dc/download/ssystemsgovernancetransparencygrants360-giving-bcc-data_2014-17-v2.xlsx,Birmingham City Council,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T10:11:44+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014006172LOTT,Ready for Sport,"Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Ready for Sport'. This project is a Multi Sports project, with a focus on younger beneficiaries.",GBP,,9750,9750,2014-09-26T00:00:00+00:00,,2014-08-22T00:00:00+00:00,2015-08-21T00:00:00+00:00,12,,,,360G-SE-2014006172,Sandwell Metropolitan Borough Council,,,B69 9EX,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,DY4 8UH,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010071,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014009614LOTT,"Mens, womens and junior volleyball in Sandwell","Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Mens, womens and junior volleyball in Sandwell'. This project lists its main activity as Volleyball.",GBP,,9322,9322,2014-09-15T00:00:00+00:00,,2014-08-25T00:00:00+00:00,2016-02-28T00:00:00+00:00,19,,,,360G-SE-2014009614,Sandwell Spikers,,,B70 9UW,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,B70 9UW,GB,,,West Bromwich East,,E14001029,WPC,Sandwell,,E08000028,LAD,,,E01032887,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014012813LOTT,Satellite Club Setup,"Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Satellite Club Setup'. This project is a Swimming & Diving project, with a focus on younger beneficiaries.",GBP,,7335,7335,2014-09-15T00:00:00+00:00,,2014-09-07T00:00:00+00:00,2015-09-06T00:00:00+00:00,12,,,,360G-SE-2014012813,Warley Amateur Swimming and Polo (Sandwell) WASPS,,,B67 5QT,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,B70 7AZ,GB,,,West Bromwich East,,E14001029,WPC,Sandwell,,E08000028,LAD,,,E01009988,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Abbey Ward,E05001260,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2013020391LOTT,"GAMES - Get Active, Motivated and Exercise in Sandwell","Funding under Sport England's Make Your Move funding programme for a Revenue project titled 'GAMES - Get Active, Motivated and Exercise in Sandwell'. This project lists its main activity as Multi Sports.",GBP,,25776,25776,2014-09-09T00:00:00+00:00,,2014-04-01T00:00:00+00:00,2015-10-01T00:00:00+00:00,18,,,,GB-COH-05011501,Sandwell Leisure Trust,1102431,5011501,B70 8RU,,,,,,,,,,GB-COH-RC000766,Sport England,,MYM,Make Your Move,http://www.sportengland.org/funding,DY4 7UF,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010072,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Greets Green and Lyng Ward,E05001268,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014008018LOTT,Primary Spaces,"Funding under Sport England's Primary Spaces funding programme for a Capital project titled 'Primary Spaces'. This project is a Sport participation and capacity building project, with a focus on younger beneficiaries. This funding has contributed towards a MUGA - MUGA (Informal Recreation)",GBP,,18200,18200,2014-07-14T00:00:00+00:00,,2014-06-02T00:00:00+00:00,2015-05-29T00:00:00+00:00,12,,,,360G-SE-2014008018,Old Hill Primary School,,,B64 6DR,,,,,,,,,,GB-COH-RC000766,Sport England,,PRIM,Primary Spaces,http://www.sportengland.org/funding,B64 6DR,GB,,,Halesowen and Rowley Regis,,E14000722,WPC,Sandwell,,E08000028,LAD,,,E01009952,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Cradley Heath and Old Hill Ward,E05001264,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014000361LOTT,Tipton Youth First Team,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Tipton Youth First Team'. This project lists its main activity as Association Football.,GBP,,4032,4032,2014-06-26T00:00:00+00:00,,2014-06-12T00:00:00+00:00,2014-05-29T00:00:00+00:00,0,,,,360G-SE-2014000361,Tipton Youth Football Club,,,DY4 0BQ,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,DY4 0BZ,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010035,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Princes End Ward,E05001274,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014006556LOTT,Emergency Flood Relief,Funding under Sport England's Emergency Flood Relief funding programme for a Capital project titled 'Emergency Flood Relief'. This project lists its main activity as Cricket. This funding has contributed towards a Flood Relief - Flood Relief (Repair/Defence),GBP,,1920,1920,2014-05-22T00:00:00+00:00,,2014-06-01T00:00:00+00:00,2014-09-30T00:00:00+00:00,4,,,,360G-SE-2014006556,Old Hill Cricket and Tennis Club,,,B64 7HF,,,,,,,,,,GB-COH-RC000766,Sport England,,EMFRF,Emergency Flood Relief,http://www.sportengland.org/funding,B64 7HF,GB,,,Halesowen and Rowley Regis,,E14000722,WPC,Sandwell,,E08000028,LAD,,,E01009958,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Cradley Heath and Old Hill Ward,E05001264,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2014000952LOTT,Wednesbury Sport Activators,Funding under Sport England's Community Sport Activation Fund funding programme for a Revenue project titled 'Wednesbury Sport Activators'. This project lists its main activity as Multi Sports.,GBP,,115070,115070,2014-05-06T00:00:00+00:00,,2014-06-02T00:00:00+00:00,2017-06-01T00:00:00+00:00,36,,,,360G-SE-2014000952,Wednesbury Celebrates Community Association,,,WS10 9HJ,,,,,,,,,,GB-COH-RC000766,Sport England,,CSAF,Community Sport Activation Fund,http://www.sportengland.org/funding,WS10 7DF,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010096,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Wednesbury North Ward,E05001281,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2013021046LOTT,Upgrading facilities for community/disabled access to DGC,Funding under Sport England's Inspired Facilities funding programme for a Capital project titled 'Upgrading facilities for community/disabled access to DGC'. This project lists its main activity as Golf. This funding has contributed towards a Pavilion/Clubhouse - Pavilion/Clubhouse (Pavilion/Clubhouse ),GBP,,49410,49410,2014-04-25T00:00:00+00:00,,2014-04-01T00:00:00+00:00,2015-04-30T00:00:00+00:00,13,,,,GB-COH-00474412,Dudley Golf Club Ltd,,474412,B65 9DP,,,,,,,,,,GB-COH-RC000766,Sport England,,INSFAC,Inspired Facilities,http://www.sportengland.org/funding,B65 9DP,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010078,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Tividale Ward,E05001280,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2013017459LOTT,Sport and Fitness Extension,Funding under Sport England's Inspired Facilities funding programme for a Capital project titled 'Sport and Fitness Extension'. This project lists its main activity as Multi Sports. This funding has contributed towards a Fitness Facility - Fitness Facility (Indoor),GBP,,150000,0,2014-04-15T00:00:00+00:00,,2014-04-01T00:00:00+00:00,2016-04-01T00:00:00+00:00,24,,,,GB-COH-07672607,Oldbury Academy,,7672607,B68 8NE,,,,,,,,,,GB-COH-RC000766,Sport England,,INSFAC,Inspired Facilities,http://www.sportengland.org/funding,B68 8NE,GB,,,Warley,,E14001016,WPC,Sandwell,,E08000028,LAD,,,E01010000,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Bristnall Ward,E05001262,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
